14.0,14.0,14.0,14.0
24.0,14.0,19.0,24.0
14.0,14.0,17.333333333333332,24.0
12.0,12.0,16.0,24.0
21.0,12.0,17.0,24.0
33.0,12.0,19.666666666666668,33.0
26.0,12.0,20.571428571428573,33.0
44.0,12.0,23.5,44.0
19.0,12.0,23.0,44.0
29.0,12.0,23.6,44.0
16.0,12.0,22.90909090909091,44.0
16.0,12.0,22.333333333333332,44.0
66.0,12.0,25.692307692307693,66.0
16.0,12.0,25.0,66.0
16.0,12.0,24.4,66.0
27.0,12.0,24.5625,66.0
12.0,12.0,23.823529411764707,66.0
18.0,12.0,23.5,66.0
40.0,12.0,24.36842105263158,66.0
11.0,11.0,23.7,66.0
21.0,11.0,23.571428571428573,66.0
11.0,11.0,23.0,66.0
14.0,11.0,22.608695652173914,66.0
10.0,10.0,22.083333333333332,66.0
21.0,10.0,22.04,66.0
14.0,10.0,21.73076923076923,66.0
13.0,10.0,21.40740740740741,66.0
10.0,10.0,21.0,66.0
56.0,10.0,22.20689655172414,66.0
13.0,10.0,21.9,66.0
41.0,10.0,22.516129032258064,66.0
38.0,10.0,23.0,66.0
44.0,10.0,23.636363636363637,66.0
21.0,10.0,23.558823529411764,66.0
26.0,10.0,23.62857142857143,66.0
19.0,10.0,23.5,66.0
17.0,10.0,23.324324324324323,66.0
11.0,10.0,23.0,66.0
12.0,10.0,22.71794871794872,66.0
11.0,10.0,22.425,66.0
22.0,10.0,22.414634146341463,66.0
26.0,10.0,22.5,66.0
12.0,10.0,22.25581395348837,66.0
10.0,10.0,21.977272727272727,66.0
21.0,10.0,21.955555555555556,66.0
13.0,10.0,21.76086956521739,66.0
12.0,10.0,21.5531914893617,66.0
21.0,10.0,21.541666666666668,66.0
19.0,10.0,21.489795918367346,66.0
22.0,10.0,21.5,66.0
31.0,10.0,21.686274509803923,66.0
17.0,10.0,21.596153846153847,66.0
34.0,10.0,21.830188679245282,66.0
23.0,10.0,21.85185185185185,66.0
37.0,10.0,22.12727272727273,66.0
22.0,10.0,22.125,66.0
28.0,10.0,22.228070175438596,66.0
20.0,10.0,22.189655172413794,66.0
16.0,10.0,22.084745762711865,66.0
16.0,10.0,21.983333333333334,66.0
12.0,10.0,21.81967213114754,66.0
20.0,10.0,21.79032258064516,66.0
23.0,10.0,21.80952380952381,66.0
32.0,10.0,21.96875,66.0
16.0,10.0,21.876923076923077,66.0
38.0,10.0,22.12121212121212,66.0
33.0,10.0,22.28358208955224,66.0
20.0,10.0,22.25,66.0
25.0,10.0,22.28985507246377,66.0
14.0,10.0,22.17142857142857,66.0
18.0,10.0,22.112676056338028,66.0
15.0,10.0,22.01388888888889,66.0
66.0,10.0,22.616438356164384,66.0
41.0,10.0,22.864864864864863,66.0
15.0,10.0,22.76,66.0
24.0,10.0,22.776315789473685,66.0
27.0,10.0,22.83116883116883,66.0
11.0,10.0,22.67948717948718,66.0
47.0,10.0,22.9873417721519,66.0
16.0,10.0,22.9,66.0
18.0,10.0,22.839506172839506,66.0
11.0,10.0,22.695121951219512,66.0
14.0,10.0,22.59036144578313,66.0
22.0,10.0,22.583333333333332,66.0
15.0,10.0,22.49411764705882,66.0
18.0,10.0,22.441860465116278,66.0
17.0,10.0,22.379310344827587,66.0
40.0,10.0,22.579545454545453,66.0
15.0,10.0,22.49438202247191,66.0
14.0,10.0,22.4,66.0
37.0,10.0,22.560439560439562,66.0
15.0,10.0,22.47826086956522,66.0
14.0,10.0,22.387096774193548,66.0
16.0,10.0,22.319148936170212,66.0
16.0,10.0,22.25263157894737,66.0
21.0,10.0,22.239583333333332,66.0
11.0,10.0,22.123711340206185,66.0
25.0,10.0,22.153061224489797,66.0
14.0,10.0,22.07070707070707,66.0
14.0,10.0,21.99,66.0
19.0,10.0,22.04,66.0
16.0,10.0,21.96,66.0
