28.0,28.0,28.0,28.0
16.0,16.0,22.0,28.0
12.0,12.0,18.666666666666668,28.0
19.0,12.0,18.75,28.0
36.0,12.0,22.2,36.0
33.0,12.0,24.0,36.0
16.0,12.0,22.857142857142858,36.0
14.0,12.0,21.75,36.0
41.0,12.0,23.88888888888889,41.0
44.0,12.0,25.9,44.0
53.0,12.0,28.363636363636363,53.0
39.0,12.0,29.25,53.0
15.0,12.0,28.153846153846153,53.0
17.0,12.0,27.357142857142858,53.0
42.0,12.0,28.333333333333332,53.0
15.0,12.0,27.5,53.0
23.0,12.0,27.235294117647058,53.0
39.0,12.0,27.88888888888889,53.0
10.0,10.0,26.94736842105263,53.0
27.0,10.0,26.95,53.0
18.0,10.0,26.523809523809526,53.0
11.0,10.0,25.818181818181817,53.0
17.0,10.0,25.434782608695652,53.0
11.0,10.0,24.833333333333332,53.0
12.0,10.0,24.32,53.0
15.0,10.0,23.96153846153846,53.0
21.0,10.0,23.85185185185185,53.0
22.0,10.0,23.785714285714285,53.0
62.0,10.0,25.103448275862068,62.0
95.0,10.0,27.433333333333334,95.0
15.0,10.0,27.032258064516128,95.0
13.0,10.0,26.59375,95.0
30.0,10.0,26.696969696969695,95.0
18.0,10.0,26.441176470588236,95.0
29.0,10.0,26.514285714285716,95.0
17.0,10.0,26.25,95.0
13.0,10.0,25.89189189189189,95.0
25.0,10.0,25.86842105263158,95.0
24.0,10.0,25.82051282051282,95.0
11.0,10.0,25.45,95.0
18.0,10.0,25.26829268292683,95.0
15.0,10.0,25.023809523809526,95.0
26.0,10.0,25.046511627906977,95.0
29.0,10.0,25.136363636363637,95.0
39.0,10.0,25.444444444444443,95.0
25.0,10.0,25.434782608695652,95.0
46.0,10.0,25.872340425531913,95.0
23.0,10.0,25.8125,95.0
15.0,10.0,25.591836734693878,95.0
61.0,10.0,26.3,95.0
10.0,10.0,25.980392156862745,95.0
22.0,10.0,25.903846153846153,95.0
24.0,10.0,25.867924528301888,95.0
19.0,10.0,25.74074074074074,95.0
46.0,10.0,26.10909090909091,95.0
17.0,10.0,25.946428571428573,95.0
10.0,10.0,25.666666666666668,95.0
22.0,10.0,25.603448275862068,95.0
19.0,10.0,25.491525423728813,95.0
26.0,10.0,25.5,95.0
14.0,10.0,25.311475409836067,95.0
14.0,10.0,25.129032258064516,95.0
17.0,10.0,25.0,95.0
16.0,10.0,24.859375,95.0
16.0,10.0,24.723076923076924,95.0
76.0,10.0,25.5,95.0
10.0,10.0,25.26865671641791,95.0
31.0,10.0,25.352941176470587,95.0
33.0,10.0,25.463768115942027,95.0
15.0,10.0,25.314285714285713,95.0
16.0,10.0,25.183098591549296,95.0
10.0,10.0,24.97222222222222,95.0
9.0,9.0,24.753424657534246,95.0
23.0,9.0,24.72972972972973,95.0
14.0,9.0,24.586666666666666,95.0
13.0,9.0,24.43421052631579,95.0
29.0,9.0,24.493506493506494,95.0
14.0,9.0,24.358974358974358,95.0
47.0,9.0,24.645569620253166,95.0
18.0,9.0,24.5625,95.0
12.0,9.0,24.40740740740741,95.0
12.0,9.0,24.25609756097561,95.0
18.0,9.0,24.180722891566266,95.0
15.0,9.0,24.071428571428573,95.0
18.0,9.0,24.0,95.0
11.0,9.0,23.848837209302324,95.0
26.0,9.0,23.873563218390803,95.0
19.0,9.0,23.818181818181817,95.0
26.0,9.0,23.84269662921348,95.0
15.0,9.0,23.744444444444444,95.0
30.0,9.0,23.813186813186814,95.0
31.0,9.0,23.891304347826086,95.0
9.0,9.0,23.731182795698924,95.0
10.0,9.0,23.585106382978722,95.0
12.0,9.0,23.46315789473684,95.0
14.0,9.0,23.364583333333332,95.0
15.0,9.0,23.278350515463917,95.0
11.0,9.0,23.153061224489797,95.0
15.0,9.0,23.07070707070707,95.0
11.0,9.0,22.95,95.0
20.0,9.0,22.87,95.0
11.0,9.0,22.82,95.0
16.0,9.0,22.86,95.0
42.0,9.0,23.09,95.0
48.0,9.0,23.21,95.0
27.0,9.0,23.15,95.0
25.0,9.0,23.24,95.0
23.0,9.0,23.33,95.0
19.0,9.0,23.11,95.0
14.0,9.0,22.81,95.0
31.0,9.0,22.59,95.0
12.0,9.0,22.32,95.0
23.0,9.0,22.4,95.0
43.0,9.0,22.66,95.0
19.0,9.0,22.43,95.0
25.0,9.0,22.53,95.0
14.0,9.0,22.44,95.0
17.0,9.0,22.22,95.0
11.0,9.0,22.23,95.0
15.0,9.0,22.11,95.0
22.0,9.0,22.15,95.0
16.0,9.0,22.2,95.0
12.0,9.0,22.15,95.0
18.0,9.0,22.22,95.0
20.0,9.0,22.3,95.0
16.0,9.0,22.31,95.0
29.0,9.0,22.39,95.0
26.0,9.0,22.43,95.0
17.0,9.0,21.98,95.0
34.0,9.0,21.37,76.0
26.0,9.0,21.48,76.0
15.0,9.0,21.5,76.0
15.0,9.0,21.35,76.0
24.0,9.0,21.41,76.0
66.0,9.0,21.78,76.0
32.0,9.0,21.93,76.0
10.0,9.0,21.9,76.0
19.0,9.0,21.84,76.0
10.0,9.0,21.7,76.0
10.0,9.0,21.69,76.0
19.0,9.0,21.7,76.0
10.0,9.0,21.65,76.0
20.0,9.0,21.59,76.0
29.0,9.0,21.59,76.0
11.0,9.0,21.31,76.0
12.0,9.0,21.18,76.0
14.0,9.0,20.86,76.0
17.0,9.0,20.8,76.0
15.0,9.0,20.8,76.0
19.0,9.0,20.38,76.0
10.0,9.0,20.38,76.0
56.0,9.0,20.72,76.0
14.0,9.0,20.62,76.0
13.0,9.0,20.56,76.0
34.0,9.0,20.44,76.0
11.0,9.0,20.38,76.0
13.0,9.0,20.41,76.0
28.0,9.0,20.47,76.0
18.0,9.0,20.46,76.0
13.0,9.0,20.33,76.0
20.0,9.0,20.39,76.0
45.0,9.0,20.7,76.0
15.0,9.0,20.68,76.0
12.0,9.0,20.64,76.0
17.0,9.0,20.65,76.0
22.0,9.0,20.11,66.0
23.0,9.0,20.24,66.0
43.0,9.0,20.36,66.0
31.0,9.0,20.34,66.0
17.0,9.0,20.36,66.0
15.0,9.0,20.35,66.0
19.0,9.0,20.44,66.0
13.0,9.0,20.48,66.0
10.0,9.0,20.35,66.0
14.0,9.0,20.35,66.0
35.0,9.0,20.57,66.0
17.0,9.0,20.45,66.0
13.0,9.0,20.44,66.0
13.0,9.0,20.1,66.0
13.0,9.0,20.05,66.0
10.0,9.0,20.03,66.0
39.0,9.0,20.3,66.0
16.0,9.0,20.28,66.0
19.0,9.0,20.32,66.0
11.0,9.0,20.25,66.0
52.0,9.0,20.66,66.0
26.0,9.0,20.66,66.0
32.0,9.0,20.79,66.0
15.0,9.0,20.68,66.0
28.0,9.0,20.81,66.0
18.0,9.0,20.69,66.0
25.0,9.0,20.63,66.0
19.0,10.0,20.73,66.0
16.0,10.0,20.79,66.0
20.0,10.0,20.87,66.0
12.0,10.0,20.85,66.0
15.0,10.0,20.85,66.0
19.0,10.0,20.93,66.0
18.0,10.0,20.96,66.0
12.0,10.0,20.97,66.0
37.0,10.0,21.14,66.0
16.0,10.0,21.19,66.0
19.0,10.0,21.22,66.0
17.0,10.0,20.97,66.0
16.0,10.0,20.65,66.0
22.0,10.0,20.6,66.0
15.0,10.0,20.5,66.0
28.0,10.0,20.55,66.0
42.0,10.0,20.78,66.0
16.0,10.0,20.8,66.0
18.0,10.0,20.67,66.0
19.0,10.0,20.74,66.0
24.0,10.0,20.75,66.0
21.0,10.0,20.53,66.0
16.0,10.0,20.5,66.0
14.0,10.0,20.39,66.0
20.0,10.0,20.45,66.0
12.0,10.0,20.4,66.0
18.0,10.0,20.47,66.0
13.0,10.0,20.45,66.0
11.0,10.0,20.34,66.0
10.0,10.0,20.28,66.0
14.0,10.0,20.3,66.0
16.0,10.0,20.28,66.0
15.0,10.0,20.23,66.0
26.0,10.0,20.33,66.0
15.0,10.0,20.19,66.0
29.0,10.0,20.22,66.0
26.0,10.0,20.31,66.0
14.0,10.0,20.11,66.0
35.0,10.0,20.2,66.0
21.0,10.0,20.26,66.0
14.0,10.0,20.25,66.0
13.0,10.0,20.14,66.0
22.0,10.0,19.7,56.0
13.0,10.0,19.51,56.0
15.0,10.0,19.56,56.0
30.0,10.0,19.67,56.0
33.0,10.0,19.9,56.0
16.0,10.0,19.96,56.0
18.0,10.0,19.95,56.0
13.0,10.0,19.98,56.0
14.0,10.0,19.92,56.0
39.0,10.0,20.02,56.0
17.0,10.0,20.08,56.0
9.0,9.0,20.05,56.0
13.0,9.0,20.04,56.0
14.0,9.0,20.01,56.0
15.0,9.0,20.01,56.0
16.0,9.0,19.98,56.0
10.0,9.0,19.98,56.0
15.0,9.0,19.57,52.0
13.0,9.0,19.56,52.0
9.0,9.0,19.52,52.0
37.0,9.0,19.55,52.0
11.0,9.0,19.55,52.0
11.0,9.0,19.53,52.0
16.0,9.0,19.41,52.0
29.0,9.0,19.52,52.0
20.0,9.0,19.59,52.0
21.0,9.0,19.6,52.0
16.0,9.0,19.31,52.0
21.0,9.0,19.37,52.0
26.0,9.0,19.51,52.0
11.0,9.0,19.45,52.0
12.0,9.0,19.35,52.0
12.0,9.0,19.24,52.0
10.0,9.0,18.91,52.0
40.0,9.0,19.0,52.0
11.0,9.0,18.94,52.0
23.0,9.0,19.02,52.0
20.0,9.0,19.03,52.0
9.0,9.0,18.99,52.0
22.0,9.0,19.11,52.0
10.0,9.0,19.07,52.0
15.0,9.0,18.87,52.0
23.0,9.0,18.93,52.0
35.0,9.0,19.15,52.0
39.0,9.0,19.41,52.0
23.0,9.0,19.51,52.0
21.0,9.0,19.62,52.0
18.0,9.0,19.41,52.0
43.0,9.0,19.68,52.0
8.0,8.0,19.57,52.0
48.0,8.0,19.94,52.0
14.0,8.0,19.56,48.0
25.0,8.0,19.55,48.0
18.0,8.0,19.41,48.0
18.0,8.0,19.44,48.0
10.0,8.0,19.26,48.0
18.0,8.0,19.26,48.0
13.0,8.0,19.14,48.0
13.0,8.0,19.08,48.0
10.0,8.0,19.02,48.0
19.0,8.0,19.01,48.0
21.0,8.0,19.1,48.0
12.0,8.0,19.07,48.0
17.0,8.0,19.05,48.0
16.0,8.0,19.03,48.0
28.0,8.0,19.19,48.0
27.0,8.0,19.09,48.0
15.0,8.0,19.08,48.0
12.0,8.0,19.01,48.0
31.0,8.0,19.15,48.0
13.0,8.0,19.12,48.0
14.0,8.0,19.04,48.0
22.0,8.0,19.11,48.0
16.0,8.0,18.99,48.0
12.0,8.0,18.69,48.0
14.0,8.0,18.67,48.0
21.0,8.0,18.7,48.0
8.0,8.0,18.59,48.0
8.0,8.0,18.43,48.0
11.0,8.0,18.33,48.0
14.0,8.0,18.31,48.0
29.0,8.0,18.46,48.0
9.0,8.0,18.35,48.0
14.0,8.0,18.37,48.0
29.0,8.0,18.48,48.0
10.0,8.0,18.45,48.0
20.0,8.0,18.54,48.0
14.0,8.0,18.58,48.0
11.0,8.0,18.55,48.0
12.0,8.0,18.51,48.0
12.0,8.0,18.48,48.0
10.0,8.0,18.32,48.0
21.0,8.0,18.38,48.0
14.0,8.0,18.23,48.0
11.0,8.0,18.08,48.0
11.0,8.0,18.05,48.0
10.0,8.0,17.8,48.0
21.0,8.0,17.8,48.0
18.0,8.0,17.84,48.0
14.0,8.0,17.85,48.0
17.0,8.0,17.8,48.0
11.0,8.0,17.78,48.0
15.0,8.0,17.78,48.0
12.0,8.0,17.6,48.0
20.0,8.0,17.47,48.0
14.0,8.0,17.45,48.0
16.0,8.0,17.43,48.0
10.0,8.0,17.4,48.0
15.0,8.0,17.41,48.0
13.0,8.0,17.15,48.0
15.0,8.0,17.13,48.0
35.0,8.0,17.39,48.0
11.0,8.0,17.37,48.0
20.0,8.0,17.43,48.0
19.0,8.0,17.47,48.0
9.0,8.0,17.4,48.0
15.0,8.0,17.45,48.0
12.0,8.0,17.42,48.0
10.0,8.0,17.39,48.0
24.0,8.0,17.54,48.0
19.0,8.0,17.36,48.0
16.0,8.0,17.41,48.0
13.0,8.0,17.43,48.0
16.0,8.0,17.43,48.0
30.0,8.0,17.44,48.0
14.0,8.0,17.38,48.0
12.0,8.0,17.29,48.0
28.0,8.0,17.41,48.0
13.0,8.0,17.33,48.0
9.0,8.0,17.16,48.0
18.0,8.0,17.23,48.0
13.0,8.0,17.24,48.0
29.0,8.0,17.41,48.0
12.0,8.0,17.43,48.0
14.0,8.0,17.17,48.0
10.0,8.0,17.16,48.0
33.0,8.0,17.26,48.0
13.0,8.0,17.19,48.0
10.0,8.0,17.2,48.0
42.0,8.0,17.4,48.0
14.0,8.0,17.44,48.0
10.0,8.0,17.39,48.0
16.0,8.0,17.32,48.0
12.0,8.0,17.09,48.0
13.0,8.0,16.83,48.0
9.0,8.0,16.69,48.0
11.0,8.0,16.59,48.0
18.0,8.0,16.59,48.0
15.0,8.0,16.31,48.0
10.0,8.0,16.33,48.0
13.0,8.0,15.98,42.0
15.0,8.0,15.99,42.0
10.0,8.0,15.84,42.0
12.0,8.0,15.78,42.0
14.0,8.0,15.74,42.0
15.0,8.0,15.79,42.0
11.0,8.0,15.72,42.0
11.0,8.0,15.7,42.0
18.0,8.0,15.75,42.0
12.0,8.0,15.77,42.0
17.0,8.0,15.75,42.0
