25
12
13
21
14
17
35
10
13
13
31
47
19
39
40
37
25
45
45
41
46
36
60
178
189
100
171
289
282
279
225
207
220
277
273
376
308
309
500
500
500
500
500
282
179
331
213
266
231
405
240
252
211
499
360
320
14
34
152
382
335
330
163
102
140
241
202
331
20
71
421
261
286
216
500
207
225
189
477
282
376
462
198
500
220
43
250
304
121
480
400
500
290
445
378
446
253
246
167
143
